id_gpu,id_occurrence,type_piece_source,lien_web_document,reference_type,reference_precise,zone_reglementaire_mentionnee,portee_geometrique,extrait_significatif,contexte_documentaire,confiance_extrait,justification,nature_occurrence,nature_juridique_piece,nature_sonore_zone,statut_verification,ocr_utilise,ocr_confiance,date_traitement
69e9499a5872dc5f501e806714dcbe0f,1_67529_reglement_20260302.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/69e9499a5872dc5f501e806714dcbe0f/files/67529_reglement_20260302.pdf,alinea,Article 2,Zones matérialisées au plan des annexes (secteurs affectés par le bruit des axes de transports terrestres),zone_specifique,"Les constructions à usage d’hébergement et d’habitation doivent en outre répondre aux exigences d’isolement acoustique par rapport aux axes de transports terrestres bruyants, conformément à la réglementation en vigueur. Les zones concernées sont matérialisées au plan des annexes.","…sur le territoire communal : 1. Les articles d’ordre public du Code de l’urbanisme : • R 111-2 : salubrité et sécurité publique ; • R 111-4 : conservation et mise en valeur d’un site ou vestige archéologique ; 2. Les articles L. 131-4 à L131-7 du Code de l’Urbanisme, imposant la compatibilité ou la Les constructions à usage d’hébergement et d’habitation doivent en outre répondre aux exigences d’isolement acoustique par rapport aux axes de transports terrestres bruyants, conformément à la réglementation en vigueur. Les zones concernées sont matérialisées au plan des annexes. matérialisées au plan des annexes. 5. Les articles L. 153-54 et L 421-6 du Code de l’Urbanisme concernant les opérations déclarées d’utilité publique. 6. L’article L. 600-2 du Code de l’Urbanisme relatif aux règles applicables en cas d’annulation d’une décision de refus de permis de construire. II.…",forte,"Le passage impose une exigence d'isolement acoustique renforcée pour les constructions à usage d'hébergement et d'habitation situées à proximité des axes de transports terrestres bruyants, avec renvoi à un plan des annexes délimitant des zones spécifiques. Bien que la référence à la 'réglementation en vigueur' évoque le classement sonore déjà traité par ailleurs, le fait que le règlement d'urbanisme reprenne explicitement cette obligation comme prescription applicable aux constructions en fait une règle autonome liée à l'urbanisation à proximité des infrastructures (donc bien dans le périmètre diagBruit, pas une règle limitée à l'infrastructure elle-même).",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
a60b03871e0f1df81f60b7bf62c5134b,1_67547_reglement_20250121.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/a60b03871e0f1df81f60b7bf62c5134b/files/67547_reglement_20250121.pdf,page,page 5,,administrative,terrestre classées par arrêté préfectoral du 19 Août 2013 dans lesquels des prescriptions d’isolement acoustique s’appliquent en vertu de la loi 92-14444 du 31 décembre 1992 relative à la lutte contre le bruit. (Cf. plans et note en annexe) 5 * se reporter au lexique pour la définition,"…ons applicables au titre des législations spécifiques concernant les Servitudes d’Utilité Publiques (SUP) affectant l’occupation ou l’utilisation du sol. (Cf. plans et liste des SUP en annexe) ▪ Il est rappelé l’existence de périmètres de nuisances de part et d’autre des infrastructures de transport terrestre classées par arrêté préfectoral du 19 Août 2013 dans lesquels des prescriptions d’isolement acoustique s’appliquent en vertu de la loi 92-14444 du 31 décembre 1992 relative à la lutte contre le bruit. (Cf. plans et note en annexe) 5 * se reporter au lexique pour la définition Commune de Wittisheim Plan local d’urbanisme : Règlement écrit CHAPITRE 3 - DIVISION DU TERRITOIRE EN ZONES Le territoire couvert par le présent Plan Local d’Urbanisme est divisé en zones urbaines (zones U), en zones à urbaniser (zones AU), en zones agricoles (zones A) et en zones naturelles et fore…",,"Le passage rappelle l'existence de périmètres de nuisances de part et d'autre des infrastructures de transport terrestre classées par arrêté préfectoral, dans lesquels des prescriptions d'isolement acoustique s'appliquent en vertu de la loi de 1992. Il s'agit ici d'un simple rappel du classement sonore des infrastructures de transport terrestres, déjà couvert par ailleurs par diagBruit selon les consignes - cela correspond au cas 'simple renvoi' (retenu=false devrait s'appliquer). Cependant, en relisant attentivement, le texte ne fait que rappeler l'application des prescriptions d'isolement acoustique standard du classement sonore, sans ajouter de règle propre au document d'urbanisme ni de règle différente ou renforcée. C'est donc un simple renvoi.",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
b6db06b412549843d8e3b6c51b772e51,1_67554_padd_20260427.pdf,PADD,https://www.geoportail-urbanisme.gouv.fr/api/document/b6db06b412549843d8e3b6c51b772e51/files/67554_padd_20260427.pdf,page,page 2,,administrative,la réduction des nuisances sonores,"…des capacités de construction et de réhabilitation suffisantes pour la satisfaction, sans discrimination, des besoins présents et futurs en matière d’habitat, d’activités économiques, notamment commerciales, d’activités sportives ou culturelles et d’intérêt général ainsi que des moyens de transport la réduction des nuisances sonores remarquables et du patrimoine bâti, la prévention des risques naturels prévisibles, des risques technologiques, de pollutions et des nuisances de toute nature. (…) » L’ARTICLE L.123-1 DISPOSE QUE LES PLANS LOCAUX D’URBANISME : « … comportent un projet d’aménagement et de développement durable qui dé…",faible,"Ce passage cite un article de loi (L.121-1 sur le contenu des PLU) mentionnant de façon générale 'la réduction des nuisances sonores' parmi les objectifs à prendre en compte, sans définir de règle spatiale précise ni de zone particulière. C'est une orientation générale s'appliquant à l'ensemble du territoire couvert par le document, retenue comme règle autonome mais de portée très générale et peu opérationnelle.",recommandation,non opposable,lutte_bruit_existant,validé,False,,2026-08-26
b6db06b412549843d8e3b6c51b772e51,1_67554_reglement_20260427.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/b6db06b412549843d8e3b6c51b772e51/files/67554_reglement_20260427.pdf,alinea,Article 2,UA,zone_specifique,"sous réserve qu'elles soient compatibles avec la proximité d abitations, c'est-à-dire quelles nengendrent pas de risques et de nuisances incompatibles avec le caractère de la zone (bruits, trépidations, odeurs nauséabonde","…isirs ; - les étangs, les carrières ou décharges ; - les déchets tels que gravats, carcasses de véhicules, ferraille ; - les terrains de camping aménagés ; - les terrains de caravaning ; - les parcs d'attractions permanents ; - les garages collectifs de caravanes ; - le stationnement de caravanes. - sous réserve qu'elles soient compatibles avec la proximité d abitations, c'est-à-dire quelles nengendrent pas de risques et de nuisances incompatibles avec le caractère de la zone (bruits, trépidations, odeurs nauséabonde PlanLocald'UrbanismedeWOLXHEIM Règlement_UA",forte,"Le règlement de la zone UA autorise les constructions industrielles, artisanales, commerciales et de bureaux sous réserve de compatibilité avec la proximité d'habitations, en excluant notamment les nuisances sonores (bruits, trépidations) incompatibles avec le caractère résidentiel de la zone. C'est une règle autonome propre au document d'urbanisme, applicable uniquement à la zone UA, distincte du classement sonore des voies.",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
b6db06b412549843d8e3b6c51b772e51,2_67554_reglement_20260427.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/b6db06b412549843d8e3b6c51b772e51/files/67554_reglement_20260427.pdf,alinea,Article 2,UB,zone_specifique,"sous réserve qu'elles soient compatibles avec la proximité dhabitations, c'est-à-dire quelles nengendrent pas de risques et de nuisances incompatibles avec le caractère de la zone (bruits, trépidations, odeurs nauséabonde","…agricole et viticole, à condition quelles soient liées et nécessaires à une exploitation agricole existante dans la zone, et quelle soit située sur le terrain de cette exploitation, ainsi que aménagement et lextension des constructions à usage agricole (sous-entendu comprenant viticole) existantes ; sous réserve qu'elles soient compatibles avec la proximité dhabitations, c'est-à-dire quelles nengendrent pas de risques et de nuisances incompatibles avec le caractère de la zone (bruits, trépidations, odeurs nauséabonde la zone, à condition quelles soient compatibles avec le voisinage d abitation ; - les affouillements et exhaussements du sol à condition dêtre liés à la réalisation dune occupation ou utilisation du sol autorisée dans la zone ou dans le cas de fouilles archéologiques. Dans le sous-secteur UBi : Les…",forte,"Le passage conditionne l'admission des constructions industrielles, artisanales, commerciales, agricoles, de services et de bureaux, ainsi que des installations classées, à leur compatibilité avec la proximité d'habitations, en visant explicitement l'absence de nuisances incompatibles telles que le bruit. Il s'agit d'une règle autonome d'urbanisme (compatibilité d'usage) liée au bruit, propre à la zone UB (et son sous-secteur UBi), distincte du classement sonore des infrastructures.",prescription,opposable en conformité,autre,validé,False,,2026-08-26
12666ec8d6fb548ead67bc9c63776f94,,PADD,https://www.geoportail-urbanisme.gouv.fr/api/document/12666ec8d6fb548ead67bc9c63776f94/files/246700777_padd_20250704.pdf,,,,,,,,,,non opposable,,aucune occurrence trouvée,False,,2026-08-26
12666ec8d6fb548ead67bc9c63776f94,,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/12666ec8d6fb548ead67bc9c63776f94/files/246700777_orientations_amenagement_2_20250704.pdf,,,,,,,,,,opposable en compatibilité,,aucune occurrence trouvée,False,,2026-08-26
412b38543365d415503144f60d56898b,,PADD,https://www.geoportail-urbanisme.gouv.fr/api/document/412b38543365d415503144f60d56898b/files/67004_padd_20250522.pdf,,,,,,,,,,non opposable,,aucune occurrence trouvée,False,,2026-08-26
412b38543365d415503144f60d56898b,,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/412b38543365d415503144f60d56898b/files/67004_orientations_amenagement_20250522.pdf,,,,,,,,,,opposable en compatibilité,,aucune occurrence trouvée,False,,2026-08-26
5d8ce7c57a62b3545d243546281d2546,,PADD,https://www.geoportail-urbanisme.gouv.fr/api/document/5d8ce7c57a62b3545d243546281d2546/files/246700959_padd_20260716.pdf,,,,,,,,,,non opposable,,aucune occurrence trouvée,False,,2026-08-26
5d8ce7c57a62b3545d243546281d2546,,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/5d8ce7c57a62b3545d243546281d2546/files/246700959_reglement_20260716.pdf,,,,,,,,,,opposable en conformité,,aucune occurrence trouvée,False,,2026-08-26
5d8ce7c57a62b3545d243546281d2546,,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/5d8ce7c57a62b3545d243546281d2546/files/246700959_A8_PPRI_Zorn_reglement_20260716.pdf,,,,,,,,,,opposable en conformité,,aucune occurrence trouvée,True,élevée,2026-08-26
20a61be30f5ddb32c595001f8ac12cc9,,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/20a61be30f5ddb32c595001f8ac12cc9/files/67008_reglement_20250519.pdf,,,,,,,,,,opposable en conformité,,aucune occurrence trouvée,False,,2026-08-26
20a61be30f5ddb32c595001f8ac12cc9,,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/20a61be30f5ddb32c595001f8ac12cc9/files/67008_reglement_PPRi_20250519.pdf,,,,,,,,,,opposable en conformité,,aucune occurrence trouvée,False,,2026-08-26
20a61be30f5ddb32c595001f8ac12cc9,,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/20a61be30f5ddb32c595001f8ac12cc9/files/67008_orientations_amenagement_20250519.pdf,,,,,,,,,,opposable en compatibilité,,aucune occurrence trouvée,False,,2026-08-26
d6449f258395c61f12c79e468c6c994a,,PADD,https://www.geoportail-urbanisme.gouv.fr/api/document/d6449f258395c61f12c79e468c6c994a/files/200034270_padd_20260716.pdf,,,,,,,,,,non opposable,,aucune occurrence trouvée,False,,2026-08-26
d6449f258395c61f12c79e468c6c994a,,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/d6449f258395c61f12c79e468c6c994a/files/200034270_orientations_amenagement_20260716.pdf,,,,,,,,,,opposable en compatibilité,,aucune occurrence trouvée,False,,2026-08-26
284928e1449906994f1323c4fc818562,,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/284928e1449906994f1323c4fc818562/files/200040178_reglement_20260629_A.pdf,,,,,,,,,,opposable en conformité,,aucune occurrence trouvée,False,,2026-08-26
813f994f377516c2348dce42f32bca39,,PADD,https://www.geoportail-urbanisme.gouv.fr/api/document/813f994f377516c2348dce42f32bca39/files/67016_padd_20240312.pdf,,,,,,,,,,non opposable,,aucune occurrence trouvée,True,élevée,2026-08-26
